Instance_name	Avg_power	Pin_x	Pin_y	VDD_drop	Net_name
U2801	1.19582e-05	46.669	34.5	0.879322	VDD
U2802	1.74001e-05	28.613	8.1	0.877939	VDD
ctmTdsLR_1_8389	9.13493e-06	22.952	12.9	0.878023	VDD
U2804	1.91709e-05	29.353	41.7	0.878422	VDD
U2805	1.85012e-05	29.575	38.1	0.878377	VDD
ctmTdsLR_2_8390	4.18974e-06	22.656	14.1	0.878496	VDD
ctmTdsLR_3_8391	5.93509e-06	21.805	15.3	0.878504	VDD
U2816	7.11431e-06	18.66	4.5	0.878392	VDD
U2819	6.58101e-06	20.066	4.5	0.878465	VDD
U2822	1.28756e-05	32.165	47.7	0.879124	VDD
U2823	7.63305e-05	19.659	24.9	0.878197	VDD
U2827	1.172e-05	32.572	46.5	0.87903	VDD
U2831	1.51474e-05	30.241	48.9	0.879144	VDD
ctmTdsLR_4_8392	2.79593e-06	22.73	15.3	0.878406	VDD
ctmTdsLR_1_8393	1.8111e-05	29.982	21.3	0.87793	VDD
U2845	1.34869e-05	26.171	34.5	0.878554	VDD
ctmTdsLR_2_8394	5.85165e-06	30.944	21.3	0.877946	VDD
ctmTdsLR_3_8395	1.79431e-05	31.018	20.1	0.87777	VDD
U2849	1.00755e-05	26.615	38.1	0.878425	VDD
U2851	4.12281e-05	5.34	16.5	0.878185	VDD
U2856	2.96902e-05	2.195	15.3	0.878869	VDD
U2859	3.79892e-05	5.562	14.1	0.878473	VDD
U2860	3.01132e-05	4.452	16.5	0.878267	VDD
U2861	4.71654e-05	7.819	17.7	0.878545	VDD
U2863	1.82497e-05	26.948	5.7	0.878844	VDD
U2866	2.92076e-05	37.197	42.9	0.878829	VDD
U2867	2.25601e-05	26.837	26.1	0.878673	VDD
U2869	2.78448e-05	13.776	6.9	0.878616	VDD
U2871	3.30598e-05	3.675	17.7	0.878415	VDD
U2873	2.06053e-05	13.813	9.3015	0.878553	VDD
U2874	2.36027e-05	7.523	16.5015	0.878272	VDD
U2875	2.64504e-05	2.713	16.5	0.878557	VDD
U2876	6.36625e-05	14.59	4.5	0.87847	VDD
U2877	8.64355e-06	18.327	17.7	0.878383	VDD
U2879	6.16789e-06	22.804	16.5	0.877851	VDD
ctmTdsLR_1_1506	5.59243e-06	5.636	21.3	0.878812	VDD
U2882	1.7272e-05	9.632	36.9	0.878604	VDD
U2883	1.78643e-05	23.359	28.4985	0.877755	VDD
U2884	2.41024e-05	28.208	11.7	0.878184	VDD
U2885	3.85143e-05	45.004	9.3	0.878833	VDD
U2886	9.28963e-06	21.694	21.3	0.878588	VDD
U2887	2.14613e-05	32.905	10.5	0.878244	VDD
U2889	1.46736e-05	33.238	8.1	0.878333	VDD
ctmTdsLR_4_8396	4.21482e-06	30.5	20.1	0.877711	VDD
ctmTdsLR_1_8397	5.20729e-06	22.064	6.9	0.877576	VDD
ctmTdsLR_2_8398	1.23527e-05	21.435	6.9	0.87777	VDD
ctmTdsLR_1_8399	2.43703e-05	39.972	18.9	0.878299	VDD
U2895	1.03879e-05	12.111	20.1	0.878146	VDD
U2896	2.0617e-05	12.999	15.3	0.878655	VDD
U2898	1.33315e-05	15.256	12.9	0.878422	VDD
U2899	1.72713e-05	29.871	35.7	0.878589	VDD
U2900	3.68445e-06	30.204	42.9	0.878688	VDD
U2901	3.20084e-06	47.742	8.1	0.879058	VDD
U2902	6.78754e-05	29.538	8.1	0.877865	VDD
U2903	7.75157e-05	28.391	9.3	0.878121	VDD
U2904	7.88077e-05	30.278	8.1	0.877876	VDD
U2905	2.95165e-06	47.002	8.1	0.879025	VDD
U2908	3.43394e-06	48.482	8.1	0.879098	VDD
U2909	3.30338e-06	44.338	6.9	0.878941	VDD
U2910	3.34696e-05	42.192	8.1	0.87866	VDD
ctmTdsLR_2_8400	4.14601e-06	39.898	20.1	0.878541	VDD
U2912	1.10299e-05	9.669	30.9015	0.878489	VDD
ctmTdsLR_3_8401	2.2304e-05	38.492	21.3	0.878278	VDD
U2915	5.36325e-05	27.762	10.5	0.878003	VDD
U2916	3.41521e-06	47.594	8.1	0.879058	VDD
U2918	3.98959e-05	38.122	10.5	0.878335	VDD
U2919	1.43846e-05	22.989	5.7	0.878594	VDD
U2920	2.46538e-05	22.36	3.3	0.878333	VDD
U2921	5.9511e-05	11.149	34.5	0.87842	VDD
ctmTdsLR_4_8402	7.90971e-06	38.862	20.1	0.878596	VDD
ctmTdsLR_1_8403	2.12538e-05	30.5	18.9	0.877871	VDD
U2925	3.42849e-05	37.16	8.1	0.87838	VDD
ctmTdsLR_2_8404	5.54024e-06	31.906	18.9	0.878074	VDD
U2928	4.39545e-05	37.641	33.3	0.878664	VDD
U2929	3.52124e-05	36.4205	34.5	0.878536	VDD
U2930	6.78869e-06	38.307	33.3	0.878718	VDD
U2935	4.08651e-05	35.199	32.1	0.878032	VDD
U2936	1.37402e-05	37.345	36.9	0.878718	VDD
U2937	3.25634e-05	17.735	40.5015	0.878314	VDD
U2940	1.23477e-05	16.551	40.5	0.87838	VDD
U2942	1.00524e-05	17.143	40.5	0.878314	VDD
U2943	2.03309e-05	37.752	20.1	0.878444	VDD
U2944	3.87357e-05	37.5305	33.3	0.878664	VDD
U2945	3.71136e-05	36.901	32.1	0.87804	VDD
U2946	3.72373e-05	40.86	22.5	0.878531	VDD
U2947	3.06423e-05	40.12	22.5	0.878541	VDD
U2950	2.3599e-05	40.157	26.1	0.878696	VDD
U2951	2.34998e-05	36.124	30.9	0.87806	VDD
U2953	3.40428e-05	40.379	26.1	0.878689	VDD
U2954	2.83442e-05	40.305	24.9	0.878372	VDD
U2955	2.55323e-05	35.68	33.3	0.878624	VDD
U2957	3.83356e-05	32.535	21.3	0.878122	VDD
U2958	2.12988e-05	22.175	36.9	0.878604	VDD
U2959	2.88734e-05	29.834	12.9	0.877999	VDD
U2960	3.67893e-05	27.725	12.8985	0.877962	VDD
U2961	5.03432e-05	26.393	22.5015	0.878086	VDD
U2962	3.45279e-05	14.627	12.9	0.878374	VDD
ctmTdsLR_3_8405	2.01249e-05	32.572	18.9	0.878213	VDD
U2964	5.35029e-05	24.58	28.5	0.877741	VDD
U2965	4.16112e-05	27.096	28.5	0.87803	VDD
U2966	4.72067e-05	25.024	27.3	0.877991	VDD
U2967	3.97199e-05	28.724	28.5	0.877887	VDD
U2968	1.04152e-05	17.772	6.9	0.878205	VDD
U2970	4.47096e-05	14.812	4.5	0.87847	VDD
U2971	2.24803e-05	15.478	23.7	0.877913	VDD
U2973	7.74123e-05	14.923	3.3	0.878239	VDD
U2975	1.7359e-05	4.267	4.5	0.879042	VDD
U2976	1.67072e-05	34.272	42.9	0.878737	VDD
U2977	2.41246e-05	37.049	26.1	0.8786	VDD
ctmTdsLR_4_8406	3.08252e-06	32.054	18.9	0.878074	VDD
U2984	3.26017e-05	22.545	35.7	0.878559	VDD
U2985	4.48765e-05	9.521	44.1	0.87883	VDD
U2987	1.21009e-05	10.261	44.1	0.878699	VDD
ctmTdsLR_1_8407	2.47996e-05	36.272	17.7	0.878139	VDD
U2990	3.56883e-05	19.067	42.9	0.878446	VDD
ctmTdsLR_2_8408	3.9374e-06	35.828	18.9	0.878217	VDD
ctmTdsLR_3_8409	1.80455e-05	36.198	18.9	0.878221	VDD
U2994	3.61395e-05	13.517	32.1	0.878468	VDD
U2995	1.46693e-05	12.111	30.9	0.878261	VDD
U2996	9.11592e-06	11.223	21.3	0.878517	VDD
U2997	9.08125e-06	10.668	21.3	0.878584	VDD
U2998	1.06667e-05	6.672	16.5	0.878227	VDD
U2999	1.19112e-05	14.368	5.7	0.87882	VDD
U3000	8.03435e-06	35.014	44.1	0.878943	VDD
U3001	1.34777e-05	36.383	44.1	0.878946	VDD
U3003	1.32084e-05	34.903	41.7	0.878353	VDD
U3004	8.43727e-06	39.602	46.5	0.879294	VDD
U3005	3.51901e-06	10.742	22.5	0.878233	VDD
U3006	1.58216e-05	20.658	24.9	0.878347	VDD
ctmTdsLR_4_8410	3.75955e-06	36.05	20.1	0.878321	VDD
ctmTdsLR_2_1523	1.69762e-05	6.968	17.7	0.878464	VDD
ctmTdsLR_1_8411	1.96743e-05	29.908	18.9	0.877833	VDD
ctmTdsLR_2_8412	4.76626e-06	30.87	18.9	0.877904	VDD
ctmTdsLR_3_8413	2.14159e-05	31.758	20.1	0.877941	VDD
ctmTdsLR_4_8414	4.02314e-06	31.536	18.9	0.878	VDD
ctmTdsLR_1_8415	2.00141e-05	33.238	18.9	0.878278	VDD
U3017	7.28967e-06	8.855	23.7	0.878677	VDD
U3018	5.36581e-06	8.485	23.7	0.878664	VDD
ctmTdsLR_2_8416	4.20236e-06	33.608	20.1	0.878278	VDD
U3020	0.000172007	19.104	23.7	0.877392	VDD
U3021	1.69376e-05	40.712	44.1	0.878998	VDD
U3022	9.22398e-06	45.189	45.3	0.879249	VDD
U3023	1.25818e-05	28.724	39.3	0.878346	VDD
U3024	2.09544e-05	27.836	35.7	0.878691	VDD
U3025	1.05618e-05	2.084	11.7	0.87901	VDD
U3029	1.61134e-05	7.745	23.7	0.87865	VDD
ctmTdsLR_3_8417	2.12076e-05	34.496	20.1	0.878268	VDD
U3035	7.86325e-06	27.725	46.5	0.878802	VDD
ctmTdsLR_4_8418	4.28943e-06	34.052	20.1	0.878272	VDD
ctmTdsLR_1_8419	1.97954e-05	35.088	17.7	0.878159	VDD
U3051	1.29773e-05	27.244	35.7	0.878754	VDD
ctmTdsLR_2_8420	5.27535e-06	34.94	18.9	0.87822	VDD
ctmTdsLR_3_8421	1.97103e-05	35.384	18.9	0.878213	VDD
U3062	8.74386e-06	2.528	18.9	0.878562	VDD
U3065	3.08051e-05	11.482	21.3	0.878506	VDD
ctmTdsLR_4_8422	3.94869e-06	35.606	20.1	0.878299	VDD
ctmTdsLR_1_8423	1.84808e-05	38.862	18.9	0.87844	VDD
U3069	1.0387e-05	29.057	11.7	0.878159	VDD
ctmTdsLR_2_8424	4.37345e-06	38.196	20.1	0.878501	VDD
U3072	7.80982e-06	35.236	42.9	0.878744	VDD
U3073	1.1686e-05	27.281	30.9	0.878146	VDD
U3074	3.85198e-05	26.282	28.5	0.877867	VDD
U3075	2.30716e-05	41.193	38.1	0.878576	VDD
U3076	1.40001e-05	37.974	45.3	0.87898	VDD
U3077	2.40354e-05	45.006	46.5	0.879381	VDD
U3079	9.18905e-06	43.598	46.5	0.879304	VDD
U3081	2.20926e-05	9.817	22.5	0.878296	VDD
U3084	1.01884e-05	19.733	23.7015	0.877476	VDD
U3085	1.0395e-05	9.373	23.7	0.878602	VDD
U3087	3.8765e-06	8.855	23.7	0.878677	VDD
U3090	2.19737e-05	8.041	23.7	0.87865	VDD
U3091	9.075e-06	12.444	23.7	0.87813	VDD
ctmTdsLR_3_8425	1.9623e-05	37.308	20.1	0.8784	VDD
ctmTdsLR_4_8426	7.58768e-06	37.974	21.3	0.878215	VDD
U3094	1.89838e-05	1.788	20.1	0.878768	VDD
U3095	2.17469e-05	9.558	18.9	0.878393	VDD
U3096	3.10174e-05	6.487	15.3	0.878705	VDD
U3097	2.45552e-05	10.409	18.9	0.878286	VDD
U3098	2.51808e-05	4.489	18.9	0.878392	VDD
U3100	2.62469e-05	9.965	16.5	0.87832	VDD
ctmTdsLR_1_8427	2.6528e-05	38.344	21.3	0.878278	VDD
U3102	1.01842e-05	9.817	29.7	0.878367	VDD
ctmTdsLR_2_8428	3.98955e-06	38.418	22.5	0.87854	VDD
U3104	1.2609e-05	4.082	21.3	0.878933	VDD
U3107	1.23658e-05	5.229	14.1	0.878483	VDD
U3108	1.13486e-05	3.823	9.3	0.878878	VDD
U3109	1.49158e-05	6.635	8.1	0.878607	VDD
U3110	3.86145e-05	14.516	9.3	0.878584	VDD
U3115	9.60978e-06	16.699	20.1015	0.877903	VDD
U3116	4.26276e-05	12.148	18.9	0.878213	VDD
U3117	2.17014e-05	3.009	21.3	0.879067	VDD
U3118	2.66062e-05	25.468	26.1	0.87854	VDD
U3119	1.42665e-05	1.825	17.7	0.878371	VDD
U3120	2.15934e-05	8.633	14.1	0.87866	VDD
U3121	1.97925e-05	22.36	33.3	0.878433	VDD
ctmTdsLR_3_8429	2.16707e-05	37.752	22.5	0.878428	VDD
U3123	2.46634e-05	13.036	20.1	0.878141	VDD
U3124	2.08258e-05	23.359	38.1	0.878147	VDD
U3125	4.92929e-06	29.242	42.9	0.878697	VDD
U3126	1.68434e-05	30.685	42.9	0.878691	VDD
ctmTdsLR_4_8430	3.84249e-06	37.604	22.5	0.878428	VDD
U3128	7.59801e-06	19.955	5.7	0.878625	VDD
U3129	9.48534e-06	30.167	47.7	0.878902	VDD
U3130	6.07222e-06	29.168	48.9	0.879095	VDD
U3131	1.06004e-05	26.985	39.3	0.878538	VDD
U3132	1.33991e-05	27.799	41.7	0.878521	VDD
ctmTdsLR_1_8431	2.28718e-05	39.75	18.9	0.878327	VDD
ctmTdsLR_2_8432	4.26413e-06	39.306	20.1	0.878584	VDD
U3150	1.0901e-05	31.499	42.9	0.878718	VDD
U3152	6.95488e-06	24.987	35.7	0.878609	VDD
U3158	1.39204e-05	28.761	36.9015	0.878594	VDD
U3169	9.71652e-06	12.814	20.1	0.878134	VDD
U3172	1.31439e-05	17.661	16.5	0.878307	VDD
U3176	1.12553e-05	28.206	38.1	0.878422	VDD
U3182	1.53848e-05	28.354	39.3	0.878377	VDD
U3186	8.41001e-06	2.38	16.5	0.878549	VDD
ctmTdsLR_3_8433	2.21373e-05	39.084	21.3	0.878381	VDD
U3193	1.50691e-05	5.673	16.5	0.878183	VDD
U3194	1.67652e-05	6.228	16.5	0.878201	VDD
U3197	8.03407e-06	1.381	11.7	0.879003	VDD
U3200	1.12779e-05	1.048	18.9	0.878502	VDD
U3201	1.56001e-05	5.007	22.5	0.878491	VDD
U3202	7.21357e-05	17.032	2.1	0.878639	VDD
U3203	1.36267e-05	2.602	18.9	0.878562	VDD
U3204	1.55857e-05	8.67	20.1	0.878502	VDD
U3205	6.52114e-06	13.628	26.1	0.878464	VDD
U3206	7.21618e-06	41.267	35.7	0.879023	VDD
U3207	1.33361e-05	34.975	38.1	0.878476	VDD
U3209	3.38684e-06	35.421	39.2985	0.878456	VDD
U3212	8.17009e-06	34.089	38.1	0.8785	VDD
U3214	1.6925e-05	16.477	23.6985	0.877583	VDD
U3215	1.78039e-05	36.901	40.5	0.878587	VDD
ctmTdsLR_4_8434	9.72013e-06	40.268	18.9	0.878299	VDD
U3217	1.26445e-05	42.969	41.7	0.878697	VDD
U3218	1.57224e-05	3.453	18.9	0.878481	VDD
U3219	7.14439e-06	34.755	4.4985	0.878842	VDD
ctmTdsLR_1_8435	2.19794e-05	37.16	18.9	0.878254	VDD
U3221	1.038e-05	28.983	3.3	0.87889	VDD
U3222	1.60254e-05	13.924	4.5	0.878416	VDD
U3223	5.06923e-05	18.697	3.2985	0.878077	VDD
U3224	1.35553e-05	6.117	4.5	0.878869	VDD
U3226	1.35258e-05	3.712	18.9	0.878481	VDD
U3227	1.45144e-05	3.046	15.3	0.878912	VDD
U3228	3.04015e-05	9.558	20.1	0.878402	VDD
U3231	1.07067e-05	5.118	23.7	0.878785	VDD
U3232	2.0092e-05	1.381	17.7	0.878344	VDD
U3234	1.23506e-05	9.41	8.1	0.878664	VDD
ctmTdsLR_2_8436	5.56699e-06	36.642	20.1	0.878351	VDD
U3236	2.08418e-05	6.413	10.5	0.878703	VDD
U3240	2.07819e-05	3.157	17.7	0.878491	VDD
U3241	2.50397e-05	6.413	22.5	0.878374	VDD
U3243	3.36151e-05	1.196	10.5	0.878738	VDD
U3247	1.5354e-05	11.889	15.3	0.87864	VDD
U3248	2.07795e-05	9.558	10.5	0.878725	VDD
ctmTdsLR_3_8437	2.08762e-05	35.902	21.3	0.878071	VDD
U3250	1.88088e-05	1.899	17.7	0.878371	VDD
ctmTdsLR_1_1524	3.8078e-05	2.75	20.1	0.878793	VDD
ctmTdsLR_4_8438	5.50821e-06	37.234	21.3	0.878152	VDD
U3256	1.38696e-05	4.119	9.3	0.878869	VDD
U3258	2.05781e-05	3.934	23.7	0.878943	VDD
U3267	3.64495e-05	3.305	14.1	0.878614	VDD
U3269	3.97074e-06	4.97	15.3	0.878747	VDD
U3270	9.98756e-06	39.935	8.1	0.878636	VDD
U3271	1.36608e-05	11.223	11.7	0.878544	VDD
ctmTdsLR_1_8439	2.04042e-05	32.35	20.1	0.878103	VDD
U3273	3.09249e-05	5.229	18.9	0.878335	VDD
U3275	9.66029e-06	22.138	15.3	0.878445	VDD
ctmTdsLR_2_8440	5.04103e-06	32.868	20.1	0.878257	VDD
U3277	1.63333e-05	43.08	3.3	0.879342	VDD
ctmTdsLR_3_8441	1.71567e-05	33.386	20.1	0.878278	VDD
U3280	2.81714e-05	27.207	15.3	0.878535	VDD
U3282	1.78292e-05	9.817	28.5	0.878309	VDD
U3294	2.0679e-05	8.337	28.5	0.878439	VDD
U3295	1.34264e-05	7.375	27.3	0.877867	VDD
U3297	1.07752e-05	7.745	28.5	0.878406	VDD
ctmTdsLR_4_8442	4.2739e-06	33.09	20.1	0.878257	VDD
ctmTdsLR_1_8443	2.28253e-05	34.052	18.9	0.878243	VDD
U3310	1.98074e-05	17.143	42.8985	0.878457	VDD
U3313	1.63544e-05	4.6	11.7	0.878836	VDD
U3316	2.55966e-05	41.637	2.1	0.87952	VDD
U3318	6.06469e-05	38.492	5.7	0.878759	VDD
U3319	2.21051e-05	8.041	10.5	0.878712	VDD
U3320	1.24561e-05	3.9345	10.5	0.878829	VDD
U3321	3.47613e-05	4.748	17.7	0.878368	VDD
U3324	8.71896e-06	21.435	15.2985	0.878534	VDD
U3328	3.4771e-06	20.806	14.1	0.878602	VDD
U3329	3.26828e-05	18.253	3.3	0.878065	VDD
ctmTdsLR_2_8444	4.20368e-06	34.644	18.9	0.878227	VDD
U3339	1.39789e-05	11.852	12.9	0.878155	VDD
U3340	7.58413e-05	15.145	18.9	0.87837	VDD
U3342	2.73158e-05	16.588	45.3	0.87876	VDD
U3343	1.35431e-05	18.031	42.9015	0.878435	VDD
U3344	1.6485e-05	8.855	44.1	0.878923	VDD
U3345	1.35583e-05	8.633	45.3	0.87909	VDD
ctmTdsLR_3_8445	1.80574e-05	35.088	20.1	0.878277	VDD
U3352	1.19398e-05	6.561	27.3	0.877925	VDD
ctmTdsLR_4_8446	3.9475e-06	35.088	20.1	0.878277	VDD
ctmTdsLR_1_8447	8.42793e-06	44.227	26.1	0.878838	VDD
ctmTdsLR_2_8448	1.33787e-05	43.339	26.1	0.878769	VDD
U3362	9.0017e-06	14.849	27.3	0.877572	VDD
ctmTdsLR_3_8449	5.32206e-06	43.043	23.7	0.878559	VDD
U3369	3.1833e-05	19.659	42.9015	0.878468	VDD
ctmTdsLR_4_8450	9.11073e-06	44.301	22.5	0.87884	VDD
U3372	2.19328e-05	24.469	22.5015	0.878002	VDD
U3374	0.000126316	15.663	22.5	0.878061	VDD
U3377	9.70068e-06	24.876	35.7	0.878609	VDD
U3378	2.16636e-05	27.91	40.5	0.878638	VDD
ctmTdsLR_2_1507	1.47718e-05	6.006	21.3	0.878795	VDD
U3380	1.49257e-05	28.798	44.1	0.878745	VDD
U3381	2.73808e-05	28.243	8.1	0.878004	VDD
ctmTdsLR_1_8451	5.28212e-06	24.654	9.3	0.878066	VDD
ctmTdsLR_2_8452	1.35553e-05	24.099	8.1	0.87813	VDD
U3384	3.91371e-05	29.723	10.5	0.877867	VDD
U3390	2.09878e-05	29.686	9.3	0.878126	VDD
U3391	8.38088e-06	29.131	8.1	0.877913	VDD
U3392	7.95304e-05	27.281	12.9	0.877995	VDD
ctmTdsLR_1_8453	8.68801e-06	43.043	24.9	0.878405	VDD
ctmTdsLR_2_8454	1.36215e-05	43.783	23.7	0.878618	VDD
ctmTdsLR_3_8455	3.04337e-06	43.635	22.5	0.878719	VDD
ctmTdsLR_4_8456	8.35615e-06	42.969	22.5	0.878663	VDD
ctmTdsLR_1_8457	1.07634e-05	41.341	24.9	0.878362	VDD
U3402	6.6843e-06	19.289	3.2985	0.878139	VDD
ctmTdsLR_2_8458	1.24861e-05	42.229	24.9	0.878371	VDD
U3410	1.35082e-05	25.357	48.9	0.879006	VDD
U3413	6.9871e-06	27.725	48.9015	0.879099	VDD
ctmTdsLR_3_8459	2.72403e-06	42.303	23.7	0.87852	VDD
U3415	1.00786e-05	25.7635	46.5	0.878763	VDD
ctmTdsLR_4_8460	7.95165e-06	41.785	22.5	0.878562	VDD
U3418	9.52186e-06	25.949	40.5	0.878604	VDD
ctmTdsLR_1_8461	1.09059e-05	48.297	23.7	0.878856	VDD
U3422	9.88662e-06	25.135	47.7	0.878686	VDD
U3424	1.62774e-05	14.479	39.3	0.877693	VDD
U3428	1.04056e-05	45.8915	8.1	0.879003	VDD
U3429	3.13046e-05	5.784	16.5	0.878183	VDD
U3430	4.41608e-05	24.654	27.3	0.877991	VDD
U3431	1.29436e-05	22.767	26.1	0.878516	VDD
U3432	3.06112e-05	47.446	6.9	0.878955	VDD
U3440	3.38425e-05	8.855	15.3	0.878815	VDD
U3446	1.74922e-05	25.542	17.7	0.878049	VDD
U3449	3.45463e-05	10.002	15.3	0.878714	VDD
U3450	1.38477e-05	8.189	8.1	0.878666	VDD
U3451	1.32713e-05	8.485	20.0985	0.878487	VDD
U3452	1.23113e-05	10.187	2.1	0.878994	VDD
U3453	9.6998e-06	24.469	4.5	0.878451	VDD
U3455	1.07754e-05	23.396	3.3	0.878301	VDD
U3458	1.09401e-05	23.618	2.1	0.878962	VDD
U3462	1.33415e-05	22.582	4.5	0.878422	VDD
U3463	2.09438e-05	12.703	38.1	0.878566	VDD
U3466	1.88988e-05	11.963	39.3	0.877556	VDD
U3469	2.58501e-05	26.911	8.1	0.878279	VDD
U3470	4.95233e-05	11.112	12.9	0.878142	VDD
U3471	4.99082e-05	33.756	8.1	0.878275	VDD
U3472	1.99536e-05	31.869	10.5	0.878043	VDD
U3473	2.35681e-05	31.314	10.5	0.877962	VDD
U3474	6.1715e-05	26.171	9.3	0.878158	VDD
U3475	1.4865e-05	34.348	8.1	0.878244	VDD
U3476	2.50042e-05	40.083	44.1	0.879028	VDD
U3477	1.95856e-05	39.676	35.7	0.879008	VDD
U3478	3.14734e-05	27.799	30.9	0.878085	VDD
ctmTdsLR_2_8462	1.29796e-05	49.185	24.9	0.878803	VDD
ctmTdsLR_3_8463	3.8705e-06	49.629	23.7	0.879029	VDD
U3481	1.77156e-05	46.743	41.7	0.879	VDD
U3482	7.85272e-06	37.8255	39.3	0.878777	VDD
U3483	1.35403e-05	26.911	18.9015	0.878115	VDD
ctmTdsLR_4_8464	8.11686e-06	47.631	21.3	0.878735	VDD
U3490	2.15991e-05	37.9	38.1	0.878599	VDD
U3491	9.44557e-06	38.8615	39.3	0.878889	VDD
U3492	1.20222e-05	42.449	41.7	0.878653	VDD
U3493	3.66811e-05	9.077	22.5	0.878358	VDD
U3494	3.6051e-05	7.301	22.5	0.878326	VDD
U3499	9.28708e-06	40.157	22.5	0.878541	VDD
U3500	4.8132e-05	3.342	21.3	0.879011	VDD
ctmTdsLR_1_8465	7.31237e-06	45.337	26.1	0.878941	VDD
ctmTdsLR_2_8466	1.39616e-05	46.077	27.3	0.878964	VDD
U3503	8.09208e-05	16.292	27.3	0.877538	VDD
U3504	1.57591e-05	36.753	36.9	0.878656	VDD
U3505	1.61935e-05	42.525	39.3	0.878966	VDD
U3506	3.89013e-06	30.648	22.5	0.877979	VDD
U3509	6.71808e-06	32.35	3.3	0.87898	VDD
U3512	2.97167e-05	18.105	21.3	0.878474	VDD
U3514	6.01501e-06	18.808	11.7	0.878159	VDD
U3515	1.37201e-05	9.595	14.1	0.878677	VDD
U3520	2.43421e-05	13.406	6.9	0.878619	VDD
U3524	1.02107e-05	12.666	12.9	0.878202	VDD
U3525	8.60511e-06	13.887	17.7	0.878667	VDD
U3528	2.4715e-05	4.859	23.7	0.87881	VDD
U3529	2.69401e-05	2.417	17.7	0.878424	VDD
U3530	1.32393e-05	3.083	9.3	0.878964	VDD
U3531	4.00178e-05	20.806	18.9	0.878307	VDD
ctmTdsLR_3_8467	5.06828e-06	46.077	22.5	0.878943	VDD
ctmTdsLR_4_8468	1.21108e-05	44.967	22.5	0.878959	VDD
ctmTdsLR_1_8469	1.00089e-05	45.707	23.7	0.878767	VDD
U3538	1.35718e-05	10.816	26.1	0.878575	VDD
U3539	2.53006e-05	37.086	27.3	0.878441	VDD
U3541	3.73718e-05	20.142	17.7	0.878384	VDD
U3542	8.80422e-06	23.766	28.5	0.877746	VDD
U3543	1.57458e-05	11.778	21.3	0.878506	VDD
U3544	1.74259e-05	9.336	12.9	0.878284	VDD
U3545	1.16282e-05	16.329	10.5	0.878469	VDD
U3546	2.09409e-05	10.705	22.5	0.878233	VDD
U3547	1.55485e-05	16.255	2.1	0.878706	VDD
U3548	5.41876e-05	5.784	20.1	0.878476	VDD
ctmTdsLR_2_8470	1.23407e-05	46.595	23.7	0.878763	VDD
U3550	2.96369e-05	12.148	20.1	0.878146	VDD
U3551	2.31391e-05	6.191	9.3	0.878762	VDD
U3552	5.86597e-05	10.742	8.1	0.878491	VDD
U3562	1.98607e-05	18.031	2.1	0.878648	VDD
U3565	3.33669e-05	4.97	12.9	0.878266	VDD
U3566	4.17945e-05	2.195	10.5	0.87878	VDD
U3567	4.82889e-05	5.858	17.7	0.878383	VDD
U3571	1.02283e-05	7.93	3.3	0.878848	VDD
U3576	2.19527e-05	4.415	5.7	0.879062	VDD
U3581	1.19596e-05	3.527	9.3015	0.878913	VDD
ctmTdsLR_3_8471	3.85015e-06	47.261	23.7	0.8788	VDD
U3583	6.84894e-06	40.823	8.1	0.878625	VDD
ctmTdsLR_4_8472	7.12326e-06	45.707	22.5	0.878947	VDD
U3585	3.3752e-05	10.557	11.7	0.878577	VDD
ctmTdsLR_1_8473	8.56639e-06	46.521	24.9	0.878557	VDD
U3590	1.10629e-05	35.828	22.5	0.878254	VDD
U3591	1.49374e-05	33.978	21.3	0.878086	VDD
U3592	1.14955e-05	25.32	5.7	0.878671	VDD
U3596	9.85767e-06	30.426	5.7	0.878713	VDD
ctmTdsLR_2_8474	1.33941e-05	46.447	26.1	0.878887	VDD
ctmTdsLR_3_8475	6.39727e-06	47.557	23.7	0.8788	VDD
U3604	2.05461e-05	19.363	29.7	0.877608	VDD
U3605	1.69734e-05	26.319	44.1	0.878761	VDD
U3606	1.76711e-05	9.965	35.7	0.878355	VDD
U3607	1.83637e-05	10.853	35.7	0.878213	VDD
U3609	9.33583e-06	10.113	35.7	0.87828	VDD
U3610	4.81683e-06	9.151	35.6985	0.878498	VDD
ctmTdsLR_4_8476	8.30544e-06	47.039	22.5	0.878942	VDD
ctmTdsLR_1_8477	1.12039e-05	44.745	23.7	0.878747	VDD
U3613	1.35806e-05	16.181	36.9	0.87838	VDD
U3614	1.89618e-05	18.179	36.9	0.878376	VDD
U3616	1.99327e-05	19.622	36.9	0.878497	VDD
ctmTdsLR_2_8478	1.17487e-05	45.115	23.7	0.878789	VDD
U3620	3.81663e-05	24.247	30.9	0.877779	VDD
ctmTdsLR_3_8479	5.66837e-06	45.559	22.5	0.878947	VDD
U3622	2.09945e-05	22.915	34.5	0.878504	VDD
U3623	3.73572e-05	38.085	11.7	0.878648	VDD
U3624	0.000102814	15.478	3.3	0.878138	VDD
U3625	9.67974e-06	25.838	22.5	0.878055	VDD
U3628	4.43003e-05	14.997	16.5	0.878479	VDD
U3629	1.09104e-05	12.481	16.5	0.878263	VDD
ctmTdsLR_4_8480	7.09569e-06	44.227	22.5	0.87884	VDD
U3631	1.79088e-05	22.397	12.9	0.878092	VDD
U3632	3.70557e-05	21.546	18.9	0.878272	VDD
